"nflId","height","weight","birthDate","collegeName","Position","displayName"
33097,"74",205,"1986-04-07","Tennessee State","CB","Dominique Rodgers-Cromartie"
42380,"6-1",199,"1992-03-03","Ohio State","WR","Devin Smith"
42406,"6-3",260,"1993-06-14","Michigan","DE","Frank Clark"
43439,"6-0",224,"1994-11-02","Indiana","RB","Jordan Howard"
41246,"5-10",183,"1993-09-25","Oregon State","WR","Brandin Cooks"
48473,"6-4",280,"1997-09-12","Georgia","DE","Jonathan Ledbetter"
46455,"6-3",210,"1994-03-16","Marshall","K","Kaare Vedvik"
37266,"6-3",295,"1987-11-05","Cincinnati","C","Jason Kelce"
37145,"6-3",270,"1989-01-21","Georgia","DE","Justin Houston"
48198,"6-3",366,"1995-10-20","Michigan","NT","Bryan Mone"
40353,"6-2",196,"1989-10-02","Northern Illinois","CB","Rashaan Melvin"
46735,"6-0",230,"1995-01-02","Troy","RB","Jordan Chunn"
43437,"6-5",305,"1994-08-08","UCLA","T","Caleb Benenoch"
43473,"6-5",254,"1992-12-31","South Carolina","TE","Jerell Adams"
45350,"6-1",220,"08/06/1995","Arkansas State","MLB","Xavier Woodson-Luster"
46732,"6-1",235,"09/13/1994","Houston","LB","D'Juan Hines"
43418,"70",210,"1993-12-15","Texas Christian","SS","Derrick Kindred"
42719,"6-0",185,"03/31/1993","Coastal Carolina","DB","Denzel Rice"
42750,"72",232,"1991-05-25","Penn State","MLB","Mike Hull"
43375,"6-1",215,"01/24/1994","Rutgers","WR","Leonte Carroo"
43737,"5-11",194,"1992-09-24","Pittsburgh","CB","Lafayette Pitts"
45184,"5-8",178,"1995-04-04","Oregon State","WR","Victor Bolden"
34483,"6-3",305,"02/16/1987","Missouri","NT","Ziggy Hood"
41763,"6-6",315,"08/08/1991","Nebraska","T","Jeremiah Sirles"
42747,"6-1",217,"07/02/1992","Tennessee","P","Matt Darr"
30311,"6-5",242,"12/13/1978","Brigham Young","LS","John Denney"
30949,"6-1",303,"06/10/1983","Louisiana State","DT","Kyle Williams"
41305,"6-5",304,"01/30/1991","Arkansas","C","Travis Swanson"
41402,"6-5",305,"01/09/1991","Vanderbilt","C","Wesley Johnson"
37143,"6-2",249,"01/02/1988","LSU","MLB","Kelvin Sheppard"
41916,"5-10",203,"01/10/1993","Colorado State","RB","Kapri Bibbs"
43414,"6-1",241,"12/06/1994","Florida","ILB","Antonio Morrison"
43528,"6-2",250,"08/28/1993","Maine","LB","Trevor Bates"
43827,"6-1",217,"1994-06-28","Jacksonville","WR","Andy Jones"
44865,"6-0",191,"12/31/1995","Florida","CB","Teez Tabor"
46202,"6-3",205,"1995-05-23","Missouri","WR","J'Mon Moore"
39402,"5-10",210,"12/17/1988","Oregon","SS","Eddie Pleasant"
34563,"6-0",207,"01/15/1986","New Mexico","FS","Glover Quin"
40200,"6-2",197,"02/01/1990","Rutgers","CB","Marcus Cooper"
43748,"71",200,"1994-08-11","Louisiana Tech","SS","Kentrell Brice"
46301,"75",287,"1995-05-15","California","DT","James Looney"
42422,"6-3",243,"01/20/1994","Virginia","DE","Eli Harold"
43850,"6-3",255,"08/06/1994","South Florida","DE","Eric Lee"
34695,"6-2",309,"11/23/1986","LSU","DT","Ricky Jean Francois"
41410,"6-2",225,"04/27/1991","LSU","RB","Alfred Blue"
44961,"6-0",238,"05/27/1994","Ohio","OLB","Blair Brown"
46246,"6-4",255,"1995-04-24","Wake Forest","OLB","Duke Ejiofor"
46710,"72",198,"1995-11-27","Marshall","CB","C.J. Reavis"
46839,"6-3",251,"01/27/1995","North Dakota State","LB","Nick DeLuca"
40163,"6-1",246,"09/10/1990","Wake Forest","FB","Tommy Bohanon"
45000,"6-1",210,"07/27/1993","Cincinnati","CB","Mike Tyson"
41373,"6-3",215,"04/11/1991","Florida State","OLB","Telvin Smith"
43325,"6-1",244,"1995-09-03","UCLA","MLB","Myles Jack"
41445,"5-10",195,"05/30/1992","Vanderbilt","FS","Andre Hal"
46295,"6-1",229,"06/17/1994","Arkansas","RB","Dave Williams"
35955,"6-3",254,"03/05/1987","Central Michigan","OLB","Frank Zombo"
42392,"6-6",305,"1992-04-21","Missouri","C","Mitch Morse"
30905,"6-3",261,"09/14/1983","USC","DT","Frostee Rucker"
41505,"5-10",205,"06/02/1991","Abilene Christian","RB","Charcandrick West"
41377,"6-0",195,"09/03/1991","San Jose State","CB","Bene' Benwikere"
40249,"5-10",218,"07/07/1990","Middle Tennessee State","RB","Benny Cunningham"
45265,"5-9",192,"1993-10-21","Virginia","RB","Taquan Mizzell"
40336,"6-5",240,"01/12/1990","UCLA","LS","Kevin McDermott"
41968,"5-11",196,"03/24/1991","North Dakota State","CB","Marcus Williams"
34891,"5-11",232,"08/10/1987","North Dakota State","OLB","Ramon Humber"
38594,"6-4",260,"02/24/1990","Clemson","TE","Dwayne Allen"
42887,"6-2",220,"1993-06-08","Auburn","OLB","Brandon King"
43530,"6-2",209,"10/16/1992","Clemson","WR","Charone Peake"
46528,"6-0",224,"09/14/1995","Florida International","LB","Anthony Wint"
39361,"6-4",245,"06/08/1989","Kansas State","OLB","Emmanuel Lamur"
45017,"6-2",188,"12/04/1994","Mississippi","CB","Derrick Jones"
44963,"6-5",258,"1995-01-31","Clemson","TE","Jordan Leggett"
40343,"78",315,"1991-07-21","Texas Tech","T","LaAdrian Waddle"
45010,"6-3",220,"06/29/1994","Michigan","CB","Jeremy Clark"
43849,"78",295,"1992-11-02","Miami (Fla.)","DE","Ufomba Kamalu"
38165,"6-4",240,"04/17/1988","Fresno State","OLB","Ben Jacobs"
39188,"6-1",210,"02/01/1989","Appalachian State","RB","Travaris Cadet"
42517,"5-10",215,"06/23/1990","Auburn","RB","Cameron Artis-Payne"
43608,"5-11",190,"08/30/1993","Memphis","WR","Mose Frazier"
41736,"75",200,"1991-02-26","Clemson","K","Chandler Catanzaro"
46765,"6-4",315,"01/11/1996","Clemson","G","Taylor Hearn"
27132,"6-7",295,"01/18/1980","North Carolina","DE","Julius Peppers"
37289,"6-6",315,"11/16/1987","Arkansas State","OT","Derek Newton"
45397,"6-4",300,"1995-06-21","Southern Mississippi","C","Cameron Tom"
43304,"5-11",185,"1994-07-06","Baylor","WR","Corey Coleman"
44996,"6-2",239,"1994-04-27","Georgia Southern","ILB","Ukeme Eligwe"
42499,"6-2",192,"07/02/1992","Michigan State","CB","Tony Lippett"
43670,"6-4",218,"09/29/1992","Toledo","WR","Alonzo Russell"
33146,"6-5",316,"03/24/1985","Toledo","G","John Greco"
43506,"6-6",280,"01/07/1994","Baylor","TE","Rico Gathers"
43505,"6-0",220,"1993-12-01","Eastern Michigan","RB","Darius Jackson"
42580,"6-9",315,"08/21/1992","Boston College","T","Brian Mihalik"
35753,"6-0",240,"09/06/1987","Duke","OLB","Vincent Rey"
45216,"6-1",230,"01/09/1995","Penn State","LB","Brandon Bell"
46721,"6-1",242,"09/15/1995","Ohio State","LB","Chris Worley"
34458,"6-2",210,"02/26/1987","Maryland","WR","Darrius Heyward-Bey"
42032,"6-2",253,"08/17/1989","Boston College","OLB","Kasim Edebali"
42819,"79",265,"1990-12-27","Eastern Kentucky","TE","Matt Lengel"
37176,"6-5",305,"05/09/1989","Georgia","G","Clint Boling"
43450,"6-3",315,"02/23/1993","Arizona State","G","Christian Westerman"
34521,"6-7",280,"02/07/1987","Georgia Tech","DE","Michael Johnson"
46663,"5-10",165,"1994-09-08","Kansas State","K","Matthew McCrane"
42449,"6-0",211,"12/06/1991","Michigan State","RB","Jeremy Langford"
42846,"6-0",229,"08/04/1993","Syracuse","OLB","Cameron Lynch"
43869,"6-0",209,"10/14/1992","South Carolina","S","Isaiah Johnson"
43994,"5-11",190,"06/30/1994","Texas A&M","CB","De'Vante Harris"
45324,"6-2",228,"11/23/1993","Michigan State","LB","Riley Bullough"
46795,"6-2",237,"10/13/1996","Western Michigan","TE","Donnie Ernsberger"
37220,"5-6",205,"02/06/1990","Oregon State","RB","Jacquizz Rodgers"
35722,"6-5",268,"02/26/1987","UCLA","TE","Logan Paulsen"
35040,"6-9",315,"1985-10-11","Southern Mississippi","T","Demar Dotson"
42753,"6-3",305,"1992-01-15","Illinois State","G","Michael Liedtke"
43894,"78",305,"1993-01-03","Missouri Western","T","Leonard Wester"
40008,"5-10",186,"1988-11-01","Southeastern Louisiana","CB","Robert Alford"
35484,"6-4",305,"11/19/1986","Utah","G","Zane Beadles"
40239,"6-7",300,"05/04/1988","Valdosta State","T","Ryan Schraeder"
35575,"6-0",205,"06/16/1988","Mississippi","FS","Kendrick Lewis"
43052,"6-2",200,"01/28/1993","Georgia","SS","Corey Moore"
40015,"6-2",315,"12/28/1989","LSU","NT","Bennie Logan"
41618,"6-4",255,"01/24/1991","Stanford","TE","Ryan Hewitt"
42546,"6-3",312,"1991-12-14","Maryland","DT","Darius Kilgo"
40028,"72",212,"1991-02-14","Georgia Southern","FS","J.J. Wilcox"
39023,"6-7",305,"11/26/1990","Virginia","T","Austin Pasztor"
45030,"6-4",307,"1994-08-12","Chattanooga","C","Corey Levin"
41371,"72",194,"1990-12-19","Tulane","WR","Ryan Grant"
38543,"6-2",220,"11/27/1989","Notre Dame","WR","Michael Floyd"
41252,"6-3",258,"03/31/1992","Louisville","LB","Marcus Smith"
42423,"6-0",198,"10/19/1994","Stanford","CB","Alex Carter"
42759,"6-2",238,"03/28/1991","Utah State","MLB","Zach Vigil"
43416,"74",206,"1994-05-31","Northern Iowa","CB","Deiondre' Hall"
43494,"6-0",182,"06/20/1994","Southeastern Louisiana","CB","Harlan Miller"
44002,"5-9",215,"02/13/1994","Oregon","RB","Byron Marshall"
44952,"74",204,"1993-12-20","Michigan","WR","Jehu Chesson"
45605,"6-0",200,"12/21/1993","Shepherd","DB","Tre Sullivan"
46359,"78",265,"1995-03-26","Pittsburgh","TE","Matt Flanagan"
42995,"6-2",235,"09/17/1991","Vanderbilt","LS","Andrew East"
43755,"5-10",189,"1993-01-23","East Carolina","CB","Josh Hawkins"
46984,"6-3",205,"1996-11-07","Virginia Tech","CB","Adonis Alexander"
39956,"6-2",323,"1991-09-14","Alabama","G","Chance Warmack"
44998,"6-2",307,"1994-09-02","Florida","DE","Caleb Brantley"
45549,"6-2",199,"11/30/1993","Michigan","DB","Dymonte Thomas"
46365,"6-2",249,"09/27/1995","Auburn","ILB","Jeff Holland"
46947,"6-0",231,"11/02/1995","Arkansas State","LB","Kyle Wilson"
38630,"5-10",175,"1989-12-29","Miami","WR","Travis Benjamin"
42562,"6-0",235,"04/18/1992","USC","MLB","Hayes Pullard"
44913,"6-0",199,"10/16/1994","Lamar","WR","Brendan Langley"
29177,"6-2",221,"07/05/1980","LSU","P","Donnie Jones"
35755,"6-1",237,"05/29/1986","Cincinnati","LS","Mike Windt"
38628,"6-3",300,"11/05/1988","Delaware","G","Gino Gradkowski"
42535,"6-1",300,"01/22/1994","Arkansas","DT","Darius Philon"
46252,"6-5",290,"1996-02-21","Arizona State","C","Sam Jones"
43070,"6-4",265,"05/30/1992","Albany, N.Y.","TE","Brian Parker"
35953,"5-11",178,"12/08/1987","Miami (Fla.)","CB","Sam Shields"
43599,"74",211,"1994-02-16","Ohio State","DB","Tyvis Powell"
45015,"6-1",243,"1994-03-09","Utah","OLB","Pita Taumoepenu"
45065,"5-9",205,"09/03/1994","North Carolina State","RB","Matt Dayes"
46798,"6-0",212,"09/10/1994","Northwestern","SS","Godwin Igwebuike"
46313,"6-4",265,"1994-12-23","Southern Methodist","OLB","Justin Lawler"
46330,"6-3",202,"12/19/1995","Houston","WR","Steven Dunbar"
41739,"6-5",305,"11/26/1990","Penn State","OT","Garry Gilliam"
42845,"6-3",265,"09/21/1991","Northwest Missouri State","OLB","Matt Longacre"
42874,"6-4",264,"01/17/1992","Towson","DE","Ryan Delaire"
45638,"6-1",199,"11/11/1995","USC","RB","Justin Davis"
43990,"6-2",200,"05/17/1994","Duke","WR","Max McCaffrey"
25326,"6-1",258,"03/02/1978","Florida State","K","Sebastian Janikowski"
34659,"6-5",251,"06/11/1987","Virginia","TE","John Phillips"
39015,"6-0",233,"10/18/1990","UCLA","FB","Derrick Coleman"
41427,"6-6",275,"09/05/1990","Concordia-St. Paul","DE","Zach Moore"
43592,"6-0",235,"08/16/1993","USC","FB","Tre Madden"
40068,"6-2",236,"01/17/1991","Penn State","ILB","Gerald Hodges"
37167,"6-5",326,"01/04/1988","Louisiana State","T","Joe Barksdale"
44914,"6-5",292,"12/13/1994","North Carolina","DT","Nazair Jones"
46282,"6-5",331,"1995-06-23","Appalachian State","G","Colby Gossett"
35509,"76",250,"1987-07-25","Oregon","TE","Ed Dickson"
43604,"76",256,"1992-09-07","Louisiana Tech","LB","Vontarrius Dora"
39999,"6-1",205,"12/08/1991","North Carolina State","CB","David Amerson"
45484,"6-3",307,"05/31/1993","Utah","DT","Pasoni Tasini"
41434,"6-6",300,"06/12/1991","Virginia","C","Luke Bowanko"
41777,"77",305,"1991-08-13","Toledo","OG","Zac Kerin"
45012,"6-4",312,"1993-08-23","Wyoming","C","Chase Roullier"
46749,"5-10",210,"03/06/1994","Western Carolina","RB","Detrez Newsome"
41060,"6-2",210,"01/03/1991","Emporia State","CB","Jeff Richards"
46683,"6-1",191,"04/06/1995","Bethune-Cookman","WR","Jawill Davis"
34497,"6-4",255,"10/15/1986","Cincinnati","OLB","Connor Barwin"
42482,"5-11",186,"09/23/1992","Florida State","WR","Rashad Greene"
38568,"6-5",263,"07/14/1989","Clemson","DE","Andre Branch"
30153,"75",263,"1982-01-30","Penn State","OLB","Cameron Wake"
37115,"6-2",240,"02/19/1988","North Carolina","ILB","Bruce Carter"
45795,"6-0",201,"1995-02-09","Western Illinois","WR","Lance Lenoir"
39173,"6-2",216,"06/28/1989","Portland State","CB","DeShawn Shead"
37253,"5-10",185,"09/24/1988","Southern Methodist","WR","Aldrick Robinson"
31348,"6-3",288,"08/30/1984","Southern Mississippi","DT","Tom Johnson"
39292,"6-0",204,"02/14/1989","Florida","WR","Deonte Thompson"
35698,"5-11",205,"05/12/1987","South Carolina State","SS","Rafael Bush"
46808,"6-0",235,"12/10/1994","Washington","RB","Lavon Coleman"
45001,"5-10",214,"1994-06-01","Louisiana-Lafayette","RB","Elijah McGuire"
45016,"5-7",208,"11/24/1992","Coastal Carolina","RB","De'Angelo Henderson Sr."
39670,"6-4",240,"10/31/1988","Northwestern (Ia)","ILB","Brian Peters"
30826,"6-4",340,"01/21/1984","Oregon","DT","Haloti Ngata"
33083,"6-3",270,"03/28/1985","Virginia","DE","Chris Long"
44979,"5-11",191,"1995-03-20","West Virginia","WR","Shelton Gibson"
32361,"6-0",196,"07/25/1985","New Hampshire","FS","Corey Graham"
39034,"5-10",194,"03/30/1990","Iowa State","CB","Leonard Johnson"
35460,"6-5",260,"06/16/1988","Oklahoma","TE","Jermaine Gresham"
41826,"6-4",287,"1990-11-15","West Texas A&M","DT","Ethan Westbrooks"
46673,"6-3",210,"12/30/1995","Arkansas-Monticello","WR","Jalen Tolliver"
34500,"6-5",305,"04/14/1986","Oregon","C","Max Unger"
46401,"6-1",235,"1996-11-20","Rice","ILB","Emmanuel Ellerbee"
46848,"6-5",316,"1994-12-28","Toledo","T","Elijah Nkansah"
37914,"5-10",192,"09/21/1988","Stanford","WR","Doug Baldwin"
45062,"5-11",222,"1994-09-16","Oklahoma State","RB","Chris Carson"
37763,"6-4",210,"06/16/1988","Hillsdale","WR","Andre Holmes"
33117,"6-3",217,"05/31/1985","Kansas State","WR","Jordy Nelson"
34540,"6-5",254,"1987-04-07","South Carolina","TE","Jared Cook"
42430,"6-1",210,"03/31/1993","Auburn","WR","Sammie Coates"
37164,"5-11",184,"04/08/1987","USC","CB","Shareece Wright"
38757,"6-0",217,"10/12/1989","Nevada","WR","Rishard Matthews"
42775,"6-6",255,"1992-09-21","Illinois","TE","Matt LaCosse"
45161,"6-4",306,"12/21/1993","Michigan","G","Kyle Kalis"
43386,"6-4",297,"09/23/1992","Boise State","OT","Rees Odhiambo"
42463,"6-1",200,"03/27/1992","USC","SS","Josh Shaw"
43865,"6-1",235,"07/02/1993","Memphis","TE","Alan Cross"
43794,"6-2",230,"07/02/1992","Pittsburgh","LB","Nicholas Grigsby"
44028,"6-4",340,"03/06/1994","Arkansas","G","Denver Kirkland"
44816,"6-0",228,"1995-01-18","Louisiana State","RB","Leonard Fournette"
43563,"75",205,"1992-11-11","California","WR","Maurice Harris"
45048,"5-11",195,"06/25/1994","Auburn","CB","Joshua Holsey"
35809,"6-7",330,"03/22/1987","Northern Iowa","T","Austin Howard"
40019,"6-2",215,"01/26/1991","USC","SS","T.J. McDonald"
43934,"6-7",316,"1992-09-09","Wisconsin","G","Tyler Marz"
35520,"75",310,"1987-09-25","Arizona","NT","Earl Mitchell"
34836,"76",274,"1985-11-13","Texas A&M","DE","Michael Bennett"
32318,"6-5",318,"08/19/1984","Towson","T","Jermon Bushrod"
42037,"5-10",188,"01/26/1991","Oklahoma State","CB","Tyler Patmon"
42484,"6-0",243,"08/05/1993","Arkansas","ILB","Martrell Spaight"
35067,"6-6",326,"07/20/1986","Mississippi","T","Jermey Parnell"
42583,"6-7",315,"05/21/1992","South Carolina","T","Corey Robinson"
36052,"6-0",223,"03/22/1988","Tiffin University","RB","Chris Ivory"
42573,"69",195,"1991-10-03","Missouri","RB","Marcus Murphy"
45706,"5-10",178,"12/13/1994","Utah","CB","Dominique Hatfield"
38646,"6-3",257,"01/27/1991","Georgia","TE","Orson Charles"
37140,"6-2",302,"07/20/1988","South Florida","DT","Terrell McClain"
44995,"5-9",208,"1994-12-02","Texas-El Paso","RB","Aaron Jones"
41692,"76",255,"1992-05-08","Miami","TE","Erik Swoope"
40017,"5-9",190,"1992-05-13","Louisiana State","SS","Tyrann Mathieu"
45251,"6-0",185,"07/23/1994","Youngstown State","CB","David Rivers"
37159,"6-1",250,"03/01/1989","Washington","ILB","Mason Foster"
45476,"6-0",232,"02/10/1995","Weber State","LB","Tre'Von Johnson"
46716,"6-4",239,"1996-02-01","Central Florida","TE","Jordan Franks"
42553,"6-1",298,"03/10/1992","Louisiana-Lafayette","DT","Christian Ringo"
40059,"5-9",205,"02/23/1991","Syracuse","SS","Shamarko Thomas"
43342,"6-1",224,"07/07/1995","USC","DB","Su'a Cravens"
41335,"5-9",200,"08/22/1991","South Carolina","WR","Bruce Ellington"
42760,"6-2",239,"12/25/1992","Miami (Fla.)","OLB","Thurston Armbrister"
40129,"6-3",230,"1990-01-18","Central Florida","RB","Latavius Murray"
39968,"6-0",190,"1990-09-10","Washington","CB","Desmond Trufant"
46335,"6-3",320,"1995-09-30","Frostburg State","NT","Niles Scott"
41273,"6-7",322,"07/21/1993","Alabama","T","Cyrus Kouandjio"
46730,"6-5",295,"02/22/1995","Colorado State","G","Zack Golditch"
39973,"6-1",212,"1992-06-06","Clemson","WR","DeAndre Hopkins"
43821,"6-4",299,"1992-09-10","UCLA","C","Jake Brendel"
40092,"6-1",202,"1992-04-22","Oklahoma","WR","Kenny Stills"
42376,"6-0",218,"1994-01-10","Alabama","SS","Landon Collins"
42016,"67",168,"1991-02-17","Abilene Christian","WR","Taylor Gabriel"
44862,"6-0",199,"1995-08-26","Texas A&M","SS","Justin Evans"
45341,"6-1",215,"09/11/1994","Arkansas","WR","Keon Hatcher"
32214,"5-11",210,"09/21/1983","Florida","FS","Reggie Nelson"
34464,"6-4",257,"07/31/1986","Texas","OLB","Brian Orakpo"
44868,"6-4",224,"04/05/1994","Connecticut","FS","Obi Melifonwu"
46292,"6-5",280,"1995-01-30","Temple","DT","Jullian Taylor"
34628,"5-11",202,"02/14/1987","Norfolk State","FS","Don Carey"
39953,"6-2",308,"01/19/1990","North Carolina","G","Jonathan Cooper"
39078,"6-2",280,"03/04/1989","Utah","DE","Derrick Shelby"
28985,"75",255,"1980-12-18","Georgia","TE","Benjamin Watson"
40946,"5-11",224,"10/27/1990","California-Davis","P","Colton Schmidt"
41340,"6-3",308,"1992-06-30","North Carolina","C","Russell Bodine"
46459,"68",190,"1996-09-12","Pittsburgh","WR","Quadree Henderson"
23860,"5-11",200,"01/23/1975","Texas","K","Phil Dawson"
41063,"77",300,"1990-10-12","Louisiana College","G","Jeremy Vujnovich"
42542,"77",305,"1992-03-31","Central Michigan","DE","L.T. Walton"
42366,"6-3",255,"05/18/1993","Missouri","DE","Shane Ray"
38684,"6-2",235,"12/09/1988","Idaho","MLB","Korey Toomer"
38207,"6-5",320,"01/17/1989","New Mexico","T","Byron Bell"
43984,"73",180,"1992-05-16","Youngstown State","CB","Kenneth Durden"
42396,"6-6",305,"04/23/1993","Oregon","OT","Jake Fisher"
42878,"6-2",225,"01/23/1993","Boston College","OLB","Josh Keyes"
29830,"5-10",185,"09/30/1983","West Virginia","CB","Adam Jones"
46626,"6-3",244,"07/21/1995","Florida State","LB","Matthew Thomas"
35929,"6-2",218,"02/11/1988","Toledo","SS","Barry Church"
46520,"6-5",305,"1995-05-05","Holy Cross","C","James Murray"
40311,"5-8",225,"02/10/1991","California","RB","C.J. Anderson"
38570,"6-4",305,"09/16/1988","Midwestern State","T","Amini Silatolu"
45250,"72",196,"1993-11-07","Oklahoma State","CB","Lenzy Pipkins"
38619,"6-4",352,"1989-11-16","Regina, Can.","DT","Akiem Hicks"
44940,"77",265,"1994-05-07","Toledo","TE","Michael Roberts"
38851,"5-10",182,"07/16/1990","California","K","Giorgio Tavecchio"
42545,"6-5",240,"09/20/1991","Arkansas","TE","A.J. Derby"
43974,"6-9",323,"05/14/1992","Nebraska","T","Zach Sterup"
44977,"6-3",345,"12/29/1992","Utah","G","Isaac Asiata"
37076,"75",331,"1990-03-13","Alabama","DT","Marcell Dareus"
38868,"6-1",212,"1990-08-07","Wyoming","FS","Tashaun Gipson"
41489,"6-5",330,"06/02/1991","Middle Tennessee State","G","Josh Walker"
46115,"6-3",285,"1995-12-18","Mississippi","DE","Breeland Speaks"
35500,"6-5",329,"10/15/1987","Massachusetts","G","Vladimir Ducasse"
46805,"69",185,"1995-12-02","Duke","RB","Shaun Wilson"
38563,"6-3",215,"06/05/1989","Appalachian State","WR","Brian Quick"
42533,"6-5",305,"10/10/1992","Boston College","T","Ian Silberman"
40054,"6-4",268,"02/18/1991","Michigan State","TE","Dion Sims"
32252,"74",300,"1985-03-29","USC","C","Ryan Kalil"
38704,"5-10",205,"02/12/1989","West Virginia","FS","Keith Tandy"
35459,"5-10",185,"1988-04-10","Alabama","CB","Kareem Jackson"
40114,"5-9",192,"08/09/1989","Florida","K","Caleb Sturgis"
42440,"6-4",265,"06/04/1992","Oklahoma","DE","Geneo Grissom"
44982,"6-2",208,"08/01/1993","Oregon State","CB","Treston Decoud"
43515,"77",271,"1993-09-19","Central Arkansas","DE","Jonathan Woodard"
46638,"6-2",307,"10/23/1994","Central Florida","DT","Jamiyus Pittman"
43754,"6-5",265,"02/04/1994","North Carolina State","TE","David Grinnage"
42384,"6-4",225,"1994-05-21","Michigan","WR","Devin Funchess"
42563,"6-4",257,"01/14/1992","Monmouth, N.J.","TE","Neal Sterling"
35008,"6-2",308,"07/19/1986","Idaho State","G","Evan Smith"
35454,"6-5",275,"1989-01-01","South Florida","DE","Jason Pierre-Paul"
40102,"5-8",195,"1990-10-20","Florida State","RB","Chris Thompson"
39982,"6-4",203,"05/20/1991","Tennessee","WR","Justin Hunter"
44917,"6-1",233,"1995-05-05","Pittsburgh","RB","James Conner"
42453,"77",309,"1991-11-18","Pittsburgh","OT","T.J. Clemmings"
42915,"6-5",255,"03/29/1991","Purdue","TE","Gabe Holmes"
40305,"5-10",184,"11/23/1990","Connecticut","WR","Nick Williams"
46474,"5-10",198,"09/02/1995","Jacksonville State","RB","Roc Thomas"
43477,"76",265,"1993-05-19","Texas-San Antonio","TE","David Morgan"
42943,"6-3",207,"09/21/1992","Illinois State","WR","Cameron Meredith"
46696,"72",201,"1995-12-16","Virginia Tech","WR","Cam Phillips"
42883,"6-3",300,"1992-07-10","Georgia","C","David Andrews"
43958,"6-2",245,"09/14/1992","Jacksonville State","LB","Chris Landrum"
41303,"6-3",314,"05/28/1992","Syracuse","DT","Jay Bromley"
42494,"6-2",317,"03/07/1992","Stanford","DT","David Parry"
39971,"6-1",218,"1990-06-19","Florida State","CB","Xavier Rhodes"
41309,"5-10",190,"04/08/1991","Maryland","CB","Dexter McDougle"
46512,"6-6",288,"10/08/1993","West Georgia","T","Desmond Harrison"
44843,"6-1",228,"1994-04-04","Alabama","ILB","Reuben Foster"
37247,"6-4",306,"07/26/1988","Slippery Rock","G","Brandon Fusco"
37977,"6-2",216,"05/30/1989","Central Florida","WR","Kamar Aiken"
43796,"6-1",200,"10/21/1992","Missouri Western State","CB","Mike Jordan"
43926,"6-4",300,"01/15/1994","Washington State","DT","Destiny Vaeao"
41575,"6-0",195,"09/07/1991","North Greenville","WR","Freddie Martino"
37138,"6-6",330,"1988-02-15","Florida","T","Marcus Gilbert"
39119,"6-2",195,"02/09/1988","Temple","WR","Rod Streater"
46104,"5-11",225,"1995-12-27","Georgia","RB","Nick Chubb"
41417,"5-10",185,"1992-02-23","Missouri","CB","E.J. Gaines"
45294,"75",246,"1993-08-29","Southern Illinois","OLB","Chase Allen"
42502,"5-10",160,"1992-04-24","Alabama-Birmingham","WR","J.J. Nelson"
39141,"73",209,"1990-02-06","Washington","WR","Jermaine Kearse"
37130,"6-2",315,"1989-07-12","Florida State","C","Rodney Hudson"
46894,"76",307,"1994-10-11","Auburn","C","Casey Dunn"
37230,"6-1",242,"08/09/1989","Nebraska","TE","Niles Paul"
37116,"6-4",300,"04/24/1988","Clemson","DE","Jarvis Jenkins"
40055,"6-3",318,"03/22/1991","California","C","Brian Schwenke"
38540,"6-1",202,"1990-09-19","South Carolina","CB","Stephon Gilmore"
34644,"6-5",315,"02/18/1986","Nebraska","G","Matt Slauson"
35455,"6-4",261,"01/06/1989","Georgia Tech","OLB","Derrick Morgan"
42928,"5-9",215,"08/03/1993","Central Michigan","RB","Thomas Rawls"
43369,"6-4",295,"11/24/1992","Ohio State","DT","Adolphus Washington"
43830,"5-11",192,"06/29/1993","Florida International","CB","Jeremiah McKinnon"
45272,"70",185,"07/15/1994","Arizona State","WR","Tim White"
46511,"6-4",207,"10/17/1994","Texas Tech","WR","Derrick Willies"
41441,"6-2",250,"02/16/1992","Arizona","OLB","Marquis Flowers"
38558,"6-3",265,"04/12/1990","USC","OLB","Nick Perry"
42762,"5-11",203,"12/19/1991","Auburn","RB","Corey Grant"
40412,"6-0",233,"1989-11-15","Alabama","LS","Carson Tinker"
33224,"5-10",196,"02/10/1987","Boise State","CB","Orlando Scandrick"
41257,"5-11",194,"1992-05-01","Ohio State","CB","Bradley Roby"
41438,"74",225,"1992-05-31","Nebraska","WR","Quincy Enunwa"
38561,"5-9",210,"01/13/1989","Boise State","RB","Doug Martin"
43682,"6-6",255,"1993-11-30","Incarnate Word","TE","Cole Wick"
46665,"70",189,"1994-06-08","South Florida","CB","Deatrick Nichols"
38601,"6-2",310,"07/02/1989","Southern Methodist","G","Josh LeRibeus"
41317,"6-6",275,"1991-05-04","West Virginia","DE","Will Clarke"
42953,"6-4",253,"1992-01-16","Bowie State","TE","Khari Lee"
40620,"75",245,"1991-11-07","Columbia","OLB","Josh Martin"
42795,"6-6",330,"01/31/1992","Mississippi State","OT","Blaine Clausell"
43468,"6-2",206,"02/11/1993","Texas A&M","P","Drew Kaser"
40112,"5-11",210,"11/01/1990","Florida","RB","Mike Gillislee"
46258,"5-11",203,"10/01/1996","Boston College","DB","Kam Moore"
34534,"6-1",195,"10/05/1987","North Carolina","WR","Brandon Tate"
41381,"5-11",195,"07/06/1991","San Diego State","SS","Nat Berhe"
39113,"6-0",195,"10/26/1988","Fort Valley State","P","Marquette King"
